id,user_id,category,status,created_at,cluster_id,cluster_label
1815,360,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1816,274,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1817,313,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1818,365,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1819,402,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1820,388,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1821,214,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1822,223,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1823,263,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1824,265,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1825,272,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1826,348,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1827,337,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1828,208,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1829,317,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1830,360,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1831,362,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1832,365,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1833,367,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1834,384,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1835,211,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1836,366,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1837,208,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1838,245,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1839,268,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1840,346,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1841,376,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1842,379,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1843,384,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1844,393,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1845,221,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1846,258,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1847,260,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1848,265,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1849,271,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1850,290,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1851,293,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1852,300,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1853,326,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1854,332,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1855,340,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1856,363,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1857,371,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1858,220,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1859,221,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1860,256,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1861,272,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1862,357,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1863,359,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1864,402,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1865,232,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1866,256,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1867,262,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1868,275,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1869,359,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1870,400,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1871,289,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1872,304,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1873,318,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1874,384,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1875,239,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1876,341,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1877,363,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1878,211,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1879,219,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1880,273,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1881,282,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1882,287,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1883,289,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1884,296,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1885,307,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1886,312,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1887,362,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1888,378,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1889,400,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1890,206,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1891,235,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1892,240,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1893,283,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1894,293,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1895,299,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1896,340,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1897,343,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1898,359,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1899,379,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1900,383,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1901,303,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1902,243,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1903,252,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1904,258,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1905,274,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1906,402,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1907,243,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1908,303,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1909,307,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1910,327,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1911,358,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1912,387,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1913,404,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1914,254,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1915,256,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1916,312,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1917,237,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1918,287,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1919,388,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1920,215,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1921,237,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1922,238,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1923,271,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1924,277,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1925,299,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1926,314,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1927,356,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1928,382,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1929,249,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1930,364,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1931,205,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1932,220,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1933,236,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1934,242,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1935,311,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1936,344,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1937,370,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1938,212,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1939,268,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1940,206,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1941,219,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1942,254,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1943,294,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1944,298,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1945,398,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1946,256,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1947,267,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1948,319,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1949,335,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1950,343,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1951,224,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1952,295,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1953,309,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1954,336,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1955,373,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1956,380,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1957,388,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1958,216,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1959,231,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1960,261,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1961,279,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1962,290,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1963,300,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1964,307,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1965,336,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1966,301,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1967,260,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1968,270,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1969,316,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1970,317,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1971,328,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1972,387,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1973,402,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1974,358,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1975,396,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1976,309,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1977,344,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1978,365,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1979,378,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1980,361,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1981,400,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1982,318,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1983,261,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1984,277,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1985,279,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1986,322,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1987,329,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1988,350,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1989,358,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1990,367,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1991,371,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1992,390,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1993,399,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1994,266,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1995,274,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1996,359,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1997,387,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1998,397,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
1999,231,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2000,267,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2001,271,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2002,292,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2003,300,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2004,317,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2005,373,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2006,271,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2007,208,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2008,242,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2009,255,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2010,291,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2011,320,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2012,399,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2013,313,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2014,212,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2015,216,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2016,217,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2017,244,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2018,252,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2019,302,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2020,307,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2021,214,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2022,220,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2023,245,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2024,298,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2025,312,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2026,327,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2027,337,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2028,362,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2029,401,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2030,320,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2031,232,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2032,285,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2033,326,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2034,348,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2035,377,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2036,384,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2037,318,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2038,220,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2039,223,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2040,301,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2041,305,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2042,393,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2043,228,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2044,240,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2045,259,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2046,233,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2047,252,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2048,267,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2049,220,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2050,366,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2051,219,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2052,272,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2053,356,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2054,219,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2055,238,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2056,279,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2057,319,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2058,370,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2059,402,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2060,206,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2061,219,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2062,228,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2063,290,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2064,348,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2065,388,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2066,214,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2067,217,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2068,219,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2069,223,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2070,267,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2071,287,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2072,289,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2073,307,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2074,332,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2075,348,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2076,363,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2077,373,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2078,241,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2079,243,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2080,256,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2081,258,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2082,260,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2083,339,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2084,340,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2085,267,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2086,217,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2087,221,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2088,328,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2089,356,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2090,388,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2091,397,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2092,311,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2093,403,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2094,265,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2095,274,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2096,289,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2097,327,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2098,344,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2099,393,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2100,399,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2101,401,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2102,212,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2103,213,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2104,214,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2105,233,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2106,334,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2107,365,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2108,275,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2109,346,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2110,371,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2111,393,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2112,213,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2113,290,food_quality,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2114,341,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2115,382,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2116,383,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2117,384,quantity,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2118,397,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2119,293,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2120,350,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2121,268,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2122,261,hygiene,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2123,338,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2124,252,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2125,276,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2126,291,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2127,296,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2128,344,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2129,378,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2130,337,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2131,365,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2132,293,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2133,298,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2134,313,service,open,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2135,320,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2136,339,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2137,363,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2138,401,service,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2139,214,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2140,344,hygiene,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2141,396,food_quality,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
2142,208,quantity,resolved,2026-08-04 05:58:46.845782,-1,Uncategorized / one-off
